date,daily_return,fund
2021-05-18,-0.0043586035107385755,combined_risk_parity
2021-05-19,-0.05502496853780312,combined_risk_parity
2021-05-20,0.031663435606871106,combined_risk_parity
2021-05-21,-0.021497824737603276,combined_risk_parity
2021-05-24,0.047287331314570705,combined_risk_parity
2021-05-25,-0.004097105160568199,combined_risk_parity
2021-05-26,0.014872081029443264,combined_risk_parity
2021-05-27,-0.0039597014424025585,combined_risk_parity
2021-05-28,-0.011492925379301376,combined_risk_parity
2021-06-01,0.0019320991050394568,combined_risk_parity
2021-06-02,0.005887695082374621,combined_risk_parity
2021-06-03,0.006975701709594549,combined_risk_parity
2021-06-04,-0.006163965303206662,combined_risk_parity
2021-06-07,-0.015368342643534452,combined_risk_parity
2021-06-08,-0.002371154567070979,combined_risk_parity
2021-06-09,0.007302707257698666,combined_risk_parity
2021-06-10,-0.004799715458690143,combined_risk_parity
2021-06-11,-0.005929566468440189,combined_risk_parity
2021-06-14,0.0007492351693836753,combined_risk_parity
2021-06-15,0.0008401618357091983,combined_risk_parity
2021-06-16,-0.018244472644723616,combined_risk_parity
2021-06-17,-0.005570700136612286,combined_risk_parity
2021-06-18,-0.02218297042893265,combined_risk_parity
2021-06-21,-0.017547477815348333,combined_risk_parity
2021-06-22,-0.004652135019746895,combined_risk_parity
2021-06-23,0.011425151616436098,combined_risk_parity
2021-06-24,0.01693102791334944,combined_risk_parity
2021-06-25,-0.006932437710560354,combined_risk_parity
2021-06-28,0.0017426400271460009,combined_risk_parity
2021-06-29,0.012414481983307893,combined_risk_parity
2021-06-30,0.00536876522605812,combined_risk_parity
2021-07-01,-0.0033192767515803833,combined_risk_parity
2021-07-02,0.004263327713458633,combined_risk_parity
2021-07-06,-0.004212575069847085,combined_risk_parity
2021-07-07,-0.0021812792662466956,combined_risk_parity
2021-07-08,-0.014100931368607787,combined_risk_parity
2021-07-09,0.015525252970304146,combined_risk_parity
2021-07-12,6.666012125694553e-06,combined_risk_parity
2021-07-13,-0.009426809800300119,combined_risk_parity
2021-07-14,-0.00025849365444602,combined_risk_parity
2021-07-15,-0.006653536534465437,combined_risk_parity
2021-07-16,-0.011967131418521893,combined_risk_parity
2021-07-19,-0.02245957039543941,combined_risk_parity
2021-07-20,0.0028586259219501356,combined_risk_parity
2021-07-21,0.022601742030328026,combined_risk_parity
2021-07-22,0.004775657305063479,combined_risk_parity
2021-07-23,0.009348842887017789,combined_risk_parity
2021-07-26,0.008748477236540465,combined_risk_parity
2021-07-27,0.0027178679878509734,combined_risk_parity
2021-07-28,0.006353804842844131,combined_risk_parity
2021-07-29,0.008348407885710781,combined_risk_parity
2021-07-30,0.0002823173721804373,combined_risk_parity
2021-08-02,-0.0004144954999887855,combined_risk_parity
2021-08-03,0.002898455473873931,combined_risk_parity
2021-08-04,-0.000685582247470784,combined_risk_parity
2021-08-05,0.006763876655075019,combined_risk_parity
2021-08-06,0.006557461830400194,combined_risk_parity
2021-08-09,0.006843418909327442,combined_risk_parity
2021-08-10,0.00839153195052591,combined_risk_parity
2021-08-11,0.017641084177718844,combined_risk_parity
2021-08-12,-0.002135655200135237,combined_risk_parity
2021-08-13,0.017674559383084754,combined_risk_parity
2021-08-16,-0.008433254654068603,combined_risk_parity
2021-08-17,-0.015290825753124779,combined_risk_parity
2021-08-18,-0.008506412839214212,combined_risk_parity
2021-08-19,0.0064703088836362815,combined_risk_parity
2021-08-20,0.010881405382754462,combined_risk_parity
2021-08-23,0.012042506748717808,combined_risk_parity
2021-08-24,-0.009472567050769248,combined_risk_parity
2021-08-25,0.0038713081381516173,combined_risk_parity
2021-08-26,-0.016122481497608712,combined_risk_parity
2021-08-27,0.02151123226674198,combined_risk_parity
2021-08-30,-0.0064252483617915235,combined_risk_parity
2021-08-31,0.005361457888820467,combined_risk_parity
2021-09-01,0.007531067699489177,combined_risk_parity
2021-09-02,0.007735529282360308,combined_risk_parity
2021-09-03,0.00486683591692592,combined_risk_parity
2021-09-07,-0.03628095981293478,combined_risk_parity
2021-09-08,-0.0015716560248669779,combined_risk_parity
2021-09-09,-0.004756211936891715,combined_risk_parity
2021-09-10,-0.010110524390361905,combined_risk_parity
2021-09-13,-0.002580416306756818,combined_risk_parity
2021-09-14,-0.001432419515868749,combined_risk_parity
2021-09-15,0.012875051537632583,combined_risk_parity
2021-09-16,-0.00780368734541298,combined_risk_parity
2021-09-17,-0.014286215712741267,combined_risk_parity
2021-09-20,-0.03329331545513273,combined_risk_parity
2021-09-21,-0.010663478479630051,combined_risk_parity
2021-09-22,0.02564758130751815,combined_risk_parity
2021-09-23,0.012260223908901548,combined_risk_parity
2021-09-24,-0.012367511550657524,combined_risk_parity
2021-09-27,-0.002438326066047432,combined_risk_parity
2021-09-28,-0.014791132484124888,combined_risk_parity
2021-09-29,0.00746668734471468,combined_risk_parity
2021-09-30,-0.0017850033793431162,combined_risk_parity
2021-10-01,0.02459148163223043,combined_risk_parity
2021-10-04,-0.004760865119006868,combined_risk_parity
2021-10-05,0.011263409404533147,combined_risk_parity
2021-10-06,0.0052996406598413755,combined_risk_parity
2021-10-07,0.0056381560180195425,combined_risk_parity
2021-10-08,-0.0023150848948262966,combined_risk_parity
2021-10-11,-0.004783810819609661,combined_risk_parity
2021-10-12,-0.004723113417267522,combined_risk_parity
2021-10-13,0.00804623580702964,combined_risk_parity
2021-10-14,0.012013720336223652,combined_risk_parity
2021-10-15,0.007506264442978244,combined_risk_parity
2021-10-18,-0.0006564281322926676,combined_risk_parity
2021-10-19,0.010334411223166511,combined_risk_parity
2021-10-20,0.015919467021704395,combined_risk_parity
2021-10-21,-0.005106919703657937,combined_risk_parity
2021-10-22,-0.0005606793506842653,combined_risk_parity
2021-10-25,0.008201312790865542,combined_risk_parity
2021-10-26,0.0020380461203450533,combined_risk_parity
2021-10-27,-0.028659861087892757,combined_risk_parity
2021-10-28,0.016269624424211402,combined_risk_parity
2021-10-29,0.0023780289284411485,combined_risk_parity
2021-11-01,0.005496539455518862,combined_risk_parity
2021-11-02,0.009294275797061708,combined_risk_parity
2021-11-03,0.006961779327564758,combined_risk_parity
2021-11-04,-0.0004541795884501539,combined_risk_parity
2021-11-05,0.0018977906685878805,combined_risk_parity
2021-11-08,0.013160514517736173,combined_risk_parity
2021-11-09,0.009076821272139917,combined_risk_parity
2021-11-10,-0.014626270437855953,combined_risk_parity
2021-11-11,0.0028182639518571848,combined_risk_parity
2021-11-12,-0.001709109374505273,combined_risk_parity
2021-11-15,-0.0031997942733267997,combined_risk_parity
2021-11-16,-0.014269076752689023,combined_risk_parity
2021-11-17,-0.004503910391576134,combined_risk_parity
2021-11-18,-0.012178625840402222,combined_risk_parity
2021-11-19,0.0016083130038162287,combined_risk_parity
2021-11-22,-0.0043254668527288875,combined_risk_parity
2021-11-23,0.010080833081749263,combined_risk_parity
2021-11-24,-0.0028379924818224857,combined_risk_parity
2021-11-26,-0.029338476707881755,combined_risk_parity
2021-11-29,0.008916650891831268,combined_risk_parity
2021-11-30,-0.018449366912494755,combined_risk_parity
2021-12-01,-0.011750985011291237,combined_risk_parity
2021-12-02,0.01842454632077213,combined_risk_parity
2021-12-03,-0.009896650052684622,combined_risk_parity
2021-12-06,0.017967098671794038,combined_risk_parity
2021-12-07,0.011524713550818213,combined_risk_parity
2021-12-08,0.005738811185586794,combined_risk_parity
2021-12-09,-0.017306547344091622,combined_risk_parity
2021-12-10,-0.001750950694676707,combined_risk_parity
2021-12-13,-0.01847500062645433,combined_risk_parity
2021-12-14,0.0003731772543874315,combined_risk_parity
2021-12-15,0.015336483030759818,combined_risk_parity
2021-12-16,-0.0014557751549373454,combined_risk_parity
2021-12-17,-0.014493090540587993,combined_risk_parity
2021-12-20,-0.006322349334487458,combined_risk_parity
2021-12-21,0.01771832215144134,combined_risk_parity
2021-12-22,0.005884459350951686,combined_risk_parity
2021-12-23,0.012980871774251779,combined_risk_parity
2021-12-27,0.011695336888605877,combined_risk_parity
2021-12-28,-0.009558348712256833,combined_risk_parity
2021-12-29,-0.004461703030257021,combined_risk_parity
2021-12-30,0.0015601369410051648,combined_risk_parity
2021-12-31,-0.0034643943065615678,combined_risk_parity
2022-01-03,0.003123160162046699,combined_risk_parity
2022-01-04,0.00494542447656564,combined_risk_parity
2022-01-05,-0.018520541664949264,combined_risk_parity
2022-01-06,0.00035154698139848776,combined_risk_parity
2022-01-07,-0.005573185878732739,combined_risk_parity
2022-01-10,-0.010468008645634554,combined_risk_parity
2022-01-11,0.014117589837793544,combined_risk_parity
2022-01-12,0.01132489119099409,combined_risk_parity
2022-01-13,-0.009911573013603521,combined_risk_parity
2022-01-14,0.005830496410168116,combined_risk_parity
2022-01-18,-0.01153302363533437,combined_risk_parity
2022-01-19,-0.010489090579142503,combined_risk_parity
2022-01-20,-0.016972195148548957,combined_risk_parity
2022-01-21,-0.030061223982015498,combined_risk_parity
2022-01-24,-0.002854146683467806,combined_risk_parity
2022-01-25,-0.002743071610998366,combined_risk_parity
2022-01-26,-0.006530534848476083,combined_risk_parity
2022-01-27,-0.004293893754328957,combined_risk_parity
2022-01-28,0.018309617859772698,combined_risk_parity
2022-01-31,0.014107319571363014,combined_risk_parity
2022-02-01,0.012964162723813271,combined_risk_parity
2022-02-02,0.0017817301239004546,combined_risk_parity
2022-02-03,-0.005356465536997571,combined_risk_parity
2022-02-04,0.013733646897065197,combined_risk_parity
2022-02-07,0.013688791888446367,combined_risk_parity
2022-02-08,0.0029371659880817282,combined_risk_parity
2022-02-09,0.013799729865727304,combined_risk_parity
2022-02-10,-0.0184836291489719,combined_risk_parity
2022-02-11,-0.01848541179562176,combined_risk_parity
2022-02-14,-0.006096454332451162,combined_risk_parity
2022-02-15,0.017944771341906925,combined_risk_parity
2022-02-16,-0.002943942595038024,combined_risk_parity
2022-02-17,-0.02566904439235687,combined_risk_parity
2022-02-18,-0.00830897428468353,combined_risk_parity
2022-02-22,0.0010145262277304037,combined_risk_parity
2022-02-23,-0.013019673685019413,combined_risk_parity
2022-02-24,0.005844886592826031,combined_risk_parity
2022-02-25,0.028299068288828368,combined_risk_parity
2022-02-28,0.014981012301147338,combined_risk_parity
2022-03-01,-0.010226922298809879,combined_risk_parity
2022-03-02,0.013323609703012582,combined_risk_parity
2022-03-03,-0.003943445898772509,combined_risk_parity
2022-03-04,-0.010092048189367153,combined_risk_parity
2022-03-07,-0.01776908707754453,combined_risk_parity
2022-03-08,-0.0005181088985887559,combined_risk_parity
2022-03-09,0.022753857325534494,combined_risk_parity
2022-03-10,-0.008283750117282966,combined_risk_parity
2022-03-11,-0.0057257385408503655,combined_risk_parity
2022-03-14,-0.003629062472281809,combined_risk_parity
2022-03-15,0.008665417098065818,combined_risk_parity
2022-03-16,0.02011624343873986,combined_risk_parity
2022-03-17,0.01178501741210827,combined_risk_parity
2022-03-18,0.007895695606537636,combined_risk_parity
2022-03-21,0.0070109715696001045,combined_risk_parity
2022-03-22,0.015103216163539684,combined_risk_parity
2022-03-23,-0.006049250070386994,combined_risk_parity
2022-03-24,0.013068632416285836,combined_risk_parity
2022-03-25,0.005595401879406856,combined_risk_parity
2022-03-28,0.0014474188611262042,combined_risk_parity
2022-03-29,0.01268481019577725,combined_risk_parity
2022-03-30,-0.0019830263042148015,combined_risk_parity
2022-03-31,-0.017306133656382422,combined_risk_parity
2022-04-01,0.007345515668125023,combined_risk_parity
2022-04-04,0.0008953739066797082,combined_risk_parity
2022-04-05,-0.013658704065118675,combined_risk_parity
2022-04-06,-0.016328677696710422,combined_risk_parity
2022-04-07,0.007364622930832037,combined_risk_parity
2022-04-08,-0.00434863617354621,combined_risk_parity
2022-04-11,-0.023264955744011714,combined_risk_parity
2022-04-12,0.004007312985704973,combined_risk_parity
2022-04-13,0.013787966587576849,combined_risk_parity
2022-04-14,-0.005741101907638509,combined_risk_parity
2022-04-18,0.004428319975481327,combined_risk_parity
2022-04-19,0.014011769138049192,combined_risk_parity
2022-04-20,-0.0007653785091205789,combined_risk_parity
2022-04-21,-0.013784294691622685,combined_risk_parity
2022-04-22,-0.021214101715744404,combined_risk_parity
2022-04-25,-0.0004408850273058633,combined_risk_parity
2022-04-26,-0.028544543537565997,combined_risk_parity
2022-04-27,0.0044478831711573215,combined_risk_parity
2022-04-28,0.016149437880903193,combined_risk_parity
2022-04-29,-0.03535914037351933,combined_risk_parity
2022-05-02,0.0030438634196666235,combined_risk_parity
2022-05-03,0.003564029912301042,combined_risk_parity
2022-05-04,0.041779191869066076,combined_risk_parity
2022-05-05,-0.03567404621053816,combined_risk_parity
2022-05-06,-0.0014604223199472912,combined_risk_parity
2022-05-09,-0.05231015937226137,combined_risk_parity
2022-05-10,0.002289456630839913,combined_risk_parity
2022-05-11,-0.026863850658016598,combined_risk_parity
2022-05-12,-0.006284836576940929,combined_risk_parity
2022-05-13,0.02971034348845338,combined_risk_parity
2022-05-16,-0.008837458817569869,combined_risk_parity
2022-05-17,0.02352217655826354,combined_risk_parity
2022-05-18,-0.03656835295238528,combined_risk_parity
2022-05-19,0.0063987913113561935,combined_risk_parity
2022-05-20,-0.00472162270689022,combined_risk_parity
2022-05-23,0.010608109265878497,combined_risk_parity
2022-05-24,0.005686548913250513,combined_risk_parity
2022-05-25,0.005888223167806835,combined_risk_parity
2022-05-26,0.004244669034147537,combined_risk_parity
2022-05-27,0.011565068511086298,combined_risk_parity
2022-05-31,-0.004450962361167224,combined_risk_parity
2022-06-01,-0.016220122078898155,combined_risk_parity
2022-06-02,0.016240133807354812,combined_risk_parity
2022-06-03,-0.011271403291995531,combined_risk_parity
2022-06-06,0.004473021448710698,combined_risk_parity
2022-06-07,0.006515504781820811,combined_risk_parity
2022-06-08,-0.013009352302863543,combined_risk_parity
2022-06-09,-0.020680984995779597,combined_risk_parity
2022-06-10,-0.030169260382236572,combined_risk_parity
2022-06-13,-0.054737652165409836,combined_risk_parity
2022-06-14,-0.0034627853951064973,combined_risk_parity
2022-06-15,0.019983917419261744,combined_risk_parity
2022-06-16,-0.041892255552994244,combined_risk_parity
2022-06-17,0.002732871883782614,combined_risk_parity
2022-06-21,0.018731182956851007,combined_risk_parity
2022-06-22,-0.008861850562642583,combined_risk_parity
2022-06-23,0.0100016140490976,combined_risk_parity
2022-06-24,0.030300955456340234,combined_risk_parity
2022-06-27,-0.0037082095460848,combined_risk_parity
2022-06-28,-0.015119424936045183,combined_risk_parity
2022-06-29,-0.006696225000566495,combined_risk_parity
2022-06-30,-0.007535848717859894,combined_risk_parity
2022-07-01,0.005155360012899511,combined_risk_parity
2022-07-05,-0.008417589662965285,combined_risk_parity
2022-07-06,0.002744904067572163,combined_risk_parity
2022-07-07,0.01812251090033878,combined_risk_parity
2022-07-08,-0.004392454474492609,combined_risk_parity
2022-07-11,-0.01564164553513321,combined_risk_parity
2022-07-12,-0.007135968983798228,combined_risk_parity
2022-07-13,0.004273844927175244,combined_risk_parity
2022-07-14,0.0003954618362371806,combined_risk_parity
2022-07-15,0.01772329816929271,combined_risk_parity
2022-07-18,0.015313114732142499,combined_risk_parity
2022-07-19,0.02586875775096274,combined_risk_parity
2022-07-20,-0.003828157409285749,combined_risk_parity
2022-07-21,0.00855275720091389,combined_risk_parity
2022-07-22,-0.005418183269914842,combined_risk_parity
2022-07-25,-0.009139212362314906,combined_risk_parity
2022-07-26,-0.003336425903804737,combined_risk_parity
2022-07-27,0.02792847365268602,combined_risk_parity
2022-07-28,0.021607122134156637,combined_risk_parity
2022-07-29,0.007116952121869635,combined_risk_parity
2022-08-01,-0.003463816514591548,combined_risk_parity
2022-08-02,-0.011258405527666892,combined_risk_parity
2022-08-03,0.004307763973303617,combined_risk_parity
2022-08-04,-0.0011084059539739496,combined_risk_parity
2022-08-05,0.00894795495170603,combined_risk_parity
2022-08-08,0.003722581033028964,combined_risk_parity
2022-08-09,-0.007945398147576593,combined_risk_parity
2022-08-10,0.022285586386157935,combined_risk_parity
2022-08-11,0.00711277305876338,combined_risk_parity
2022-08-12,0.014744085826509505,combined_risk_parity
2022-08-15,0.0008230034027234436,combined_risk_parity
2022-08-16,0.002814440189481565,combined_risk_parity
2022-08-17,-0.007798589889117788,combined_risk_parity
2022-08-18,0.0004369317370867692,combined_risk_parity
2022-08-19,-0.025355329437994716,combined_risk_parity
2022-08-22,-0.01253747539978588,combined_risk_parity
2022-08-23,0.004000658103116927,combined_risk_parity
2022-08-24,0.0006884568862047301,combined_risk_parity
2022-08-25,0.013369768680934334,combined_risk_parity
2022-08-26,-0.036080888455400716,combined_risk_parity
2022-08-29,0.005030206035969886,combined_risk_parity
2022-08-30,-0.015619484591487915,combined_risk_parity
2022-08-31,-0.0055874896852431315,combined_risk_parity
2022-09-01,0.0034886436672656855,combined_risk_parity
2022-09-02,-0.007112650662027262,combined_risk_parity
2022-09-06,-0.01516233427813982,combined_risk_parity
2022-09-07,0.022888356862568352,combined_risk_parity
2022-09-08,0.006030335202376025,combined_risk_parity
2022-09-09,0.021971926470323123,combined_risk_parity
2022-09-12,0.00582841131417971,combined_risk_parity
2022-09-13,-0.045226225201349404,combined_risk_parity
2022-09-14,0.006167148570890118,combined_risk_parity
2022-09-15,-0.021520483858726548,combined_risk_parity
2022-09-16,-0.003864168641195474,combined_risk_parity
2022-09-19,0.008872265784185426,combined_risk_parity
2022-09-20,-0.012956882717406143,combined_risk_parity
2022-09-21,-0.020650512877607576,combined_risk_parity
2022-09-22,0.0034980863449201494,combined_risk_parity
2022-09-23,-0.016667819937102535,combined_risk_parity
2022-09-26,-0.01293929840562053,combined_risk_parity
2022-09-27,-0.005605479284624964,combined_risk_parity
2022-09-28,0.017534552039938048,combined_risk_parity
2022-09-29,-0.012207247581198729,combined_risk_parity
2022-09-30,-0.013137197439580913,combined_risk_parity
2022-10-03,0.030449618306372543,combined_risk_parity
2022-10-04,0.028809583357177367,combined_risk_parity
2022-10-05,-0.0034065901150966225,combined_risk_parity
2022-10-06,-0.010554134887437127,combined_risk_parity
2022-10-07,-0.020280218445497645,combined_risk_parity
2022-10-10,-0.012045546445742968,combined_risk_parity
2022-10-11,-0.005794294732439904,combined_risk_parity
2022-10-12,-0.0043924079566163825,combined_risk_parity
2022-10-13,0.02191998810456887,combined_risk_parity
2022-10-14,-0.014943014408954007,combined_risk_parity
2022-10-17,0.018691664879151734,combined_risk_parity
2022-10-18,0.007318470900009656,combined_risk_parity
2022-10-19,-0.010522088707603135,combined_risk_parity
2022-10-20,-0.003903969660213537,combined_risk_parity
2022-10-21,0.022006824865926086,combined_risk_parity
2022-10-24,0.003431330492379289,combined_risk_parity
2022-10-25,0.022866863952870086,combined_risk_parity
2022-10-26,0.008034988239200652,combined_risk_parity
2022-10-27,-0.0036329521156679458,combined_risk_parity
2022-10-28,0.023573826986520472,combined_risk_parity
2022-10-31,-0.006095718685837175,combined_risk_parity
2022-11-01,0.0011665474279613675,combined_risk_parity
2022-11-02,-0.01673441707622192,combined_risk_parity
2022-11-03,0.0006162937564336253,combined_risk_parity
2022-11-04,0.026903160842834097,combined_risk_parity
2022-11-07,0.006391610036462398,combined_risk_parity
2022-11-08,-0.013701324476817447,combined_risk_parity
2022-11-09,-0.04206236722983267,combined_risk_parity
2022-11-10,0.0675006791956451,combined_risk_parity
2022-11-11,0.006815255597190179,combined_risk_parity
2022-11-14,-0.0034026310492899126,combined_risk_parity
2022-11-15,0.010602315236801463,combined_risk_parity
2022-11-16,-0.011701976878377256,combined_risk_parity
2022-11-17,-0.0010528206157177627,combined_risk_parity
2022-11-18,0.004579782972334325,combined_risk_parity
2022-11-21,-0.001608971703776883,combined_risk_parity
2022-11-22,0.01870032919624996,combined_risk_parity
2022-11-23,0.010489829245412904,combined_risk_parity
2022-11-25,-0.00047379673324364794,combined_risk_parity
2022-11-28,-0.018339494590531833,combined_risk_parity
2022-11-29,0.006229594226936348,combined_risk_parity
2022-11-30,0.025515568887532702,combined_risk_parity
2022-12-01,-0.003572930901665892,combined_risk_parity
2022-12-02,0.0027007363878619557,combined_risk_parity
2022-12-05,-0.014665870362620126,combined_risk_parity
2022-12-06,-0.009217703200675515,combined_risk_parity
2022-12-07,-0.004218368396410738,combined_risk_parity
2022-12-08,0.009516938329560378,combined_risk_parity
2022-12-09,-0.00942279328702782,combined_risk_parity
2022-12-12,0.013429631001319246,combined_risk_parity
2022-12-13,0.01112670271869061,combined_risk_parity
2022-12-14,-0.009161190736121408,combined_risk_parity
2022-12-15,-0.021888844095310084,combined_risk_parity
2022-12-16,-0.021319753226927,combined_risk_parity
2022-12-19,-0.010728852442311063,combined_risk_parity
2022-12-20,0.008700123136576692,combined_risk_parity
2022-12-21,0.014259856269343466,combined_risk_parity
2022-12-22,-0.00862135975038459,combined_risk_parity
2022-12-23,0.00627764446682174,combined_risk_parity
2022-12-27,-0.0017391378059759658,combined_risk_parity
2022-12-28,-0.015186776727050941,combined_risk_parity
2022-12-29,0.011231947956177227,combined_risk_parity
2022-12-30,-0.001499488977580839,combined_risk_parity
2023-01-03,0.0014249108631881678,combined_risk_parity
2023-01-04,0.021530127426546655,combined_risk_parity
2023-01-05,-0.008150576794457376,combined_risk_parity
2023-01-06,0.02337325761487569,combined_risk_parity
2023-01-09,0.004700037490849591,combined_risk_parity
2023-01-10,0.007351108659663852,combined_risk_parity
2023-01-11,0.013105328625998681,combined_risk_parity
2023-01-12,0.010156315980829736,combined_risk_parity
2023-01-13,0.008511948595626748,combined_risk_parity
2023-01-17,-0.0041944376698762305,combined_risk_parity
2023-01-18,-0.020443878262173084,combined_risk_parity
2023-01-19,-0.002273349482211666,combined_risk_parity
2023-01-20,0.023514059303050755,combined_risk_parity
2023-01-23,0.01302064324129035,combined_risk_parity
2023-01-24,-0.00935320579502124,combined_risk_parity
2023-01-25,0.006658235723298152,combined_risk_parity
2023-01-26,0.006728874633475803,combined_risk_parity
2023-01-27,0.0007719281474348101,combined_risk_parity
2023-01-30,-0.016294006955992348,combined_risk_parity
2023-01-31,0.013220029608013516,combined_risk_parity
2023-02-01,0.009731505056982965,combined_risk_parity
2023-02-02,-0.0005500485124867093,combined_risk_parity
2023-02-03,-0.0083410692489316,combined_risk_parity
2023-02-06,-0.006746947547876075,combined_risk_parity
2023-02-07,0.015576413927813294,combined_risk_parity
2023-02-08,-0.010476762630954598,combined_risk_parity
2023-02-09,-0.017697535698175303,combined_risk_parity
2023-02-10,0.006180523038854831,combined_risk_parity
2023-02-13,0.006761791597266649,combined_risk_parity
2023-02-14,0.004442089540639553,combined_risk_parity
2023-02-15,0.011134968990990212,combined_risk_parity
2023-02-16,-0.01891393728273206,combined_risk_parity
2023-02-17,0.005827864390259856,combined_risk_parity
2023-02-21,-0.01778263938310214,combined_risk_parity
2023-02-22,-0.005864817854914084,combined_risk_parity
2023-02-23,0.0026098348420776894,combined_risk_parity
2023-02-24,-0.013726279036938727,combined_risk_parity
2023-02-27,0.0007106336017079125,combined_risk_parity
2023-02-28,-0.005696637618743371,combined_risk_parity
2023-03-01,0.003474361581112661,combined_risk_parity
2023-03-02,0.008291230851856669,combined_risk_parity
2023-03-03,0.007100174740261896,combined_risk_parity
2023-03-06,-0.0021608539506573357,combined_risk_parity
2023-03-07,-0.01578749718484145,combined_risk_parity
2023-03-08,-0.0018752779680403216,combined_risk_parity
2023-03-09,-0.0245362038404097,combined_risk_parity
2023-03-10,-0.011593807963097256,combined_risk_parity
2023-03-13,0.004382789544936422,combined_risk_parity
2023-03-14,0.01548183390210416,combined_risk_parity
2023-03-15,-0.01672843659227346,combined_risk_parity
2023-03-16,0.014869035327806144,combined_risk_parity
2023-03-17,0.0007420631691404363,combined_risk_parity
2023-03-20,0.0037514624390112905,combined_risk_parity
2023-03-21,0.019658805021547755,combined_risk_parity
2023-03-22,-0.024846038452477917,combined_risk_parity
2023-03-23,0.009246312215876316,combined_risk_parity
2023-03-24,0.0018179527117647087,combined_risk_parity
2023-03-27,0.00037268379532808243,combined_risk_parity
2023-03-28,0.006312994678021651,combined_risk_parity
2023-03-29,0.0177458448313086,combined_risk_parity
2023-03-30,0.0037976180354910437,combined_risk_parity
2023-03-31,0.014129093881529387,combined_risk_parity
2023-04-03,0.005473537217209084,combined_risk_parity
2023-04-04,-0.002758518085318804,combined_risk_parity
2023-04-05,0.00384838318421197,combined_risk_parity
2023-04-06,-0.0016324530409317138,combined_risk_parity
2023-04-10,0.006858489058566375,combined_risk_parity
2023-04-11,0.002778148823473418,combined_risk_parity
2023-04-12,-0.0026424747146835143,combined_risk_parity
2023-04-13,0.009702366753600433,combined_risk_parity
2023-04-14,-0.0022719367063586083,combined_risk_parity
2023-04-17,0.00018522706613807076,combined_risk_parity
2023-04-18,0.0036803527513123322,combined_risk_parity
2023-04-19,-0.009925908423353686,combined_risk_parity
2023-04-20,-0.008568364002944074,combined_risk_parity
2023-04-21,-0.00688944540075023,combined_risk_parity
2023-04-24,0.0004305062900748465,combined_risk_parity
2023-04-25,-0.009650637567961994,combined_risk_parity
2023-04-26,-0.012523996324433188,combined_risk_parity
2023-04-27,0.014707035570013054,combined_risk_parity
2023-04-28,0.008524585878158259,combined_risk_parity
2023-05-01,-0.005701460638165662,combined_risk_parity
2023-05-02,-0.011728617620718739,combined_risk_parity
2023-05-03,-0.009008965374414556,combined_risk_parity
2023-05-04,-0.006213969164150281,combined_risk_parity
2023-05-05,0.01804464903028992,combined_risk_parity
2023-05-08,-0.006554959489218448,combined_risk_parity
2023-05-09,-0.0008714536635478385,combined_risk_parity
2023-05-10,-0.001754988869366697,combined_risk_parity
2023-05-11,-0.010958382402106738,combined_risk_parity
2023-05-12,0.0004064625232982085,combined_risk_parity
2023-05-15,0.005193171560470089,combined_risk_parity
2023-05-16,-0.01190408038703456,combined_risk_parity
2023-05-17,0.01275165832915351,combined_risk_parity
2023-05-18,0.0029668728035717904,combined_risk_parity
2023-05-19,-0.001514450278415774,combined_risk_parity
2023-05-22,0.0019826777328277086,combined_risk_parity
2023-05-23,-0.004541268641508335,combined_risk_parity
2023-05-24,-0.012587796060454327,combined_risk_parity
2023-05-25,0.00017962156988919316,combined_risk_parity
2023-05-26,0.009530105655791186,combined_risk_parity
2023-05-30,7.578433379529443e-05,combined_risk_parity
2023-05-31,-0.00571396640174779,combined_risk_parity
2023-06-01,0.003122756880351518,combined_risk_parity
2023-06-02,0.02132852041270767,combined_risk_parity
2023-06-05,-0.01417536110529351,combined_risk_parity
2023-06-06,0.009414201121807915,combined_risk_parity
2023-06-07,0.0012151655515494275,combined_risk_parity
2023-06-08,0.004640053398329461,combined_risk_parity
2023-06-09,-0.004253699654141783,combined_risk_parity
2023-06-12,0.00443853694167972,combined_risk_parity
2023-06-13,0.00648216286749041,combined_risk_parity
2023-06-14,-0.0070893547692674475,combined_risk_parity
2023-06-15,0.009301110782040434,combined_risk_parity
2023-06-16,0.0023198408494336555,combined_risk_parity
2023-06-20,-0.005993356231431426,combined_risk_parity
2023-06-21,0.00888656915466569,combined_risk_parity
2023-06-22,-0.0052677029390709035,combined_risk_parity
2023-06-23,0.006400617430051086,combined_risk_parity
2023-06-26,0.006565141694990467,combined_risk_parity
2023-06-27,0.009790980390278443,combined_risk_parity
2023-06-28,-0.00808080814049297,combined_risk_parity
2023-06-29,0.010228184796819905,combined_risk_parity
2023-06-30,0.022603202991231905,combined_risk_parity
2023-07-03,0.0038772575981724585,combined_risk_parity
2023-07-05,-0.006060561334685031,combined_risk_parity
2023-07-06,-0.014258838320504313,combined_risk_parity
2023-07-07,0.003562092659664423,combined_risk_parity
2023-07-10,0.006097554230657368,combined_risk_parity
2023-07-11,0.01189302313810753,combined_risk_parity
2023-07-12,0.0061435571441208195,combined_risk_parity
2023-07-13,0.03726096308047561,combined_risk_parity
2023-07-14,-0.015765993628187,combined_risk_parity
2023-07-17,-0.0036493398954162443,combined_risk_parity
2023-07-18,0.005054130851559697,combined_risk_parity
